trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
551193,1877,1407,2,1,629.0,34240.2,0,11,99609601
1322252,4514,1839,0,2,49200.0,78670.9,1,8,88864481
161111,540,716,0,3,1200.0,48642.3,1,0,0
3467286,3825,1033,0,0,194.9,20832.1,7,0,0
451001,1534,1442,0,3,22414.5,45802.1,1,0,0
174404,586,2094,2,4,2300.0,30396.6,1,0,0
716410,2454,1077,0,3,1700.0,26816.2,1,0,0
219737,747,1220,2,1,2672.0,12639.5,5,13,4759234
1191434,4079,557,2,1,321.0,48732.1,3,10,81205659
3395546,11271,1532,2,4,1600.0,17936.1,1,0,0
3657875,3855,2006,0,0,165.9,16394.3,7,0,0
352711,1198,1876,2,4,9300.0,34217.0,1,0,0
260394,892,1285,0,2,6177.0,26159.4,2,5,90831237
1106512,3779,1945,2,4,14.6,39806.6,6,0,0
844296,2874,1684,0,2,3100.0,15953.0,1,9,97805284
715896,2451,1639,2,4,8000.0,33677.3,1,0,0
1039151,3554,1015,0,3,500.0,29175.7,1,0,0
555119,1889,946,2,4,600.0,28345.5,1,0,0
985950,3363,1413,2,1,2463.0,27366.1,5,8,95549660
560618,1908,1747,0,2,6382.0,24590.2,2,11,38306725
453894,1542,1741,0,2,6984.0,20415.0,2,10,32111871
184726,627,1349,0,3,22349.0,61663.4,1,0,0
1027129,3507,1915,2,4,14.6,52236.9,6,0,0
334229,1136,1168,2,1,6249.0,46229.1,5,13,58973252
1803988,6118,556,2,4,8500.0,40293.8,1,0,0
405699,1381,1313,0,2,4058.0,21942.8,2,4,4917139
3575907,1385,1794,0,0,228.4,52655.9,7,0,0
3672183,5650,1460,0,0,235.5,53859.8,7,0,0
955893,3258,2128,1,4,14055.0,60467.0,1,0,0
3451929,5372,1338,0,0,329.2,91191.9,7,0,0
3558241,854,880,0,0,112.5,26907.8,7,0,0
3554435,726,1976,0,0,61.8,15931.1,7,0,0
107141,363,1990,2,4,11400.0,60434.1,1,0,0
3505974,8982,607,0,0,139.7,41837.4,7,0,0
519016,1772,1203,2,4,1500.0,61369.5,1,0,0
1043184,3567,2175,1,4,24323.0,37650.5,1,0,0
3606269,2309,1825,0,0,143.3,29585.8,7,0,0
752474,2568,1134,0,3,22985.0,44063.1,1,0,0
3443534,1725,1611,0,0,331.7,64367.6,7,0,0
22395,73,1171,2,5,3600.0,40746.9,1,0,0
2625997,8680,2049,2,1,2381.2,16552.6,8,11,42112159
222789,757,469,2,4,2100.0,27249.0,1,0,0
606910,2066,1470,2,1,2319.0,28009.5,5,12,35182011
1110039,3789,1856,2,4,14.6,31036.5,6,0,0
1292915,4418,462,0,3,13635.0,31520.3,1,0,0
527864,1801,2091,1,4,13765.0,69510.4,1,0,0
1043331,3567,1738,2,4,26000.0,64303.1,1,0,0
3595525,1966,607,0,0,198.2,53148.3,7,0,0
140258,470,1497,0,3,7915.0,29366.4,1,0,0
3442201,1360,2037,0,0,210.3,54029.0,7,0,0
304090,1036,1764,2,4,14.6,48620.5,6,0,0
426724,1449,567,2,4,1200.0,21564.8,1,0,0
567686,1932,1747,1,4,10719.0,993.8,1,0,0
887732,3027,2098,2,4,14.6,18971.8,6,0,0
223494,760,1958,2,1,909.0,27775.9,3,1,76297777
1146491,3921,1550,2,4,14.6,108129.4,6,0,0
499601,1701,1991,0,3,8100.0,25038.2,1,0,0
143097,479,2073,0,2,3097.0,12406.2,1,3,71889817
3588743,1775,1033,0,0,108.3,20961.6,7,0,0
1299741,4437,706,2,4,2000.0,25015.8,1,0,0
664769,2269,1764,2,4,14.6,28570.1,6,0,0
179470,608,1194,0,2,4635.0,21083.8,2,2,16408968
1085090,3706,1729,2,4,500.0,27749.3,1,0,0
853422,2908,1925,2,4,13200.0,57061.2,1,0,0
214372,728,1619,2,1,1143.0,19063.2,5,13,24685102
945402,3223,1096,2,4,8400.0,25929.2,1,0,0
3554437,726,2037,0,0,72.8,17517.9,7,0,0
1064617,3637,1560,2,1,219.0,67776.7,0,10,57452273
785230,2676,1198,0,3,15263.0,37327.3,1,0,0
1255627,4293,2129,2,4,100.0,52567.2,6,0,0
3438291,562,1063,0,0,164.9,45980.6,7,0,0
1039253,3554,1933,0,3,900.0,16534.0,1,0,0
3091858,10257,2080,2,1,3151.3,56050.5,8,5,7045454
512059,1752,1915,2,4,14.6,43227.2,6,0,0
27397,90,2086,2,4,2280.0,32667.2,1,0,0
452534,1538,2081,0,3,32006.0,66535.8,1,0,0
747234,2549,1827,2,4,400.0,46810.4,1,0,0
3572409,1276,668,0,0,115.8,27001.5,7,0,0
445256,1513,985,2,1,1316.0,39696.2,3,8,59476637
3584477,1642,2098,0,0,74.0,17064.6,7,0,0
556611,1894,2159,2,4,14.6,53306.0,6,0,0
446810,1517,1482,2,4,2080.0,14085.0,1,0,0
901054,3070,2134,0,3,16720.0,37107.1,1,0,0
3344779,11111,2185,0,3,13461.0,79233.0,1,0,0
286544,982,1002,2,4,14.6,25657.2,6,0,0
524830,1790,1945,2,4,14.6,41440.0,6,0,0
3586892,1712,1764,0,0,119.3,28077.0,7,0,0
786513,2680,1733,2,4,14.6,55194.1,6,0,0
3588480,1770,1368,0,0,278.8,62143.3,7,0,0
1020215,3483,1672,2,4,14.6,16854.7,6,0,0
1584678,5387,1657,2,4,7800.0,17767.4,1,0,0
1321445,4511,1396,2,4,5400.0,16921.0,1,0,0
553893,1885,2070,2,5,1300.0,18107.1,1,0,0
3503484,8759,1519,0,0,3.9,34303.9,7,0,0
3447385,1890,2129,0,0,90.9,22492.4,7,0,0
304061,1036,1739,2,5,1100.0,72511.7,1,0,0
1246391,4263,1737,0,3,1700.0,25407.3,1,0,0
1571623,5343,829,0,3,12720.0,45035.2,1,0,0
963855,3284,406,0,3,3200.0,25845.9,1,0,0
364624,1239,251,2,1,3744.0,22061.9,5,6,83388852
412817,1404,2050,2,1,6306.0,78117.2,5,11,64530676
1165440,3993,1778,2,4,10800.0,69108.6,1,0,0
941653,3213,1988,2,4,2970.0,15915.7,1,0,0
745245,2543,1563,2,4,2320.0,44709.5,1,0,0
2915250,9656,984,2,1,5813.5,50830.4,8,3,27695667
48481,162,747,2,4,2000.0,24840.9,1,0,0
572634,1948,2129,2,4,14.6,100111.8,6,0,0
969068,3302,360,2,4,200.0,27281.4,1,0,0
638026,2177,1825,2,4,14.6,17402.8,6,0,0
719,2,746,2,4,300.0,28411.0,1,0,0
3556436,793,1215,0,0,92.5,22428.6,7,0,0
423495,1439,1165,0,2,3183.0,7066.0,1,2,28476131
213913,726,521,0,3,8319.0,37237.3,1,0,0
93118,317,272,2,4,14.6,27133.1,6,0,0
1018878,3480,1726,2,4,11500.0,46920.7,1,0,0
3479819,9307,119,0,0,131.5,50019.9,7,0,0
2586500,8547,1837,2,5,1500.0,43403.4,1,0,0
3658550,3878,1215,0,0,86.4,18895.7,7,0,0
1125235,3843,1550,2,4,14.6,44169.2,6,0,0
660143,2253,1276,2,4,14.6,30108.0,6,0,0
884081,3011,1307,2,4,14.6,13119.9,6,0,0
563004,1915,2037,2,4,14.6,16093.9,6,0,0
542748,1846,1985,0,2,3093.0,22913.3,1,6,27274263
17556,59,1080,2,4,10100.0,46945.7,1,0,0
863150,2938,785,2,4,27400.0,60463.1,1,0,0
194180,657,939,0,3,4000.0,30886.8,1,0,0
895989,3053,1116,2,4,1000.0,34748.9,1,0,0
755724,2578,1359,2,4,500.0,22382.2,1,0,0
171098,574,1164,1,4,19824.0,64471.5,1,0,0
755204,2576,334,0,3,900.0,21585.8,1,0,0
3645654,3494,1519,0,0,89.8,22080.8,7,0,0
98854,338,1376,2,1,2252.0,15271.2,5,1,37576079
536908,1828,2057,0,3,15450.0,46793.6,1,0,0
1020682,3485,1863,0,3,13933.0,49584.6,1,0,0
958699,3266,1730,2,4,1440.0,25025.6,1,0,0
3628803,2970,1856,0,0,81.8,17438.3,7,0,0
3629760,2999,1491,0,0,113.6,28083.7,7,0,0
608365,2070,303,2,4,14.6,28685.9,6,0,0
2893295,9583,1836,2,1,13386.0,80697.2,5,3,69415771
868297,2957,1418,2,4,13700.0,43334.5,1,0,0
287291,984,1703,2,4,14.6,38006.9,6,0,0
472386,1607,1921,0,3,23294.0,43683.1,1,0,0
919610,3134,1529,2,1,3268.0,45196.1,5,12,32364529
3625604,2876,2068,0,0,151.4,34678.7,7,0,0
85140,285,1457,2,4,19300.0,66005.8,1,0,0
2610691,8625,892,2,1,1970.8,73833.1,8,11,74800854
768399,2623,791,0,3,4500.0,27615.8,1,0,0
708162,2425,251,2,1,5936.0,13279.8,5,6,64028662
3649674,3618,1884,0,0,259.6,66591.0,7,0,0
262116,897,1465,2,4,6000.0,73663.4,1,0,0
102348,348,2164,0,3,27429.0,76126.1,1,0,0
324236,1107,1015,2,1,1746.0,33953.7,5,10,55333268
3530824,13,2159,0,0,58.7,13173.8,7,0,0
260968,893,2159,2,4,14.6,67957.0,6,0,0
31130,100,2071,0,3,1400.0,54910.8,1,0,0
660312,2254,1880,0,3,7998.0,30773.5,1,0,0
3546058,465,242,0,0,136.2,30141.6,7,0,0
369896,1257,1133,2,4,12400.0,29903.1,1,0,0
715561,2450,1531,0,3,24756.0,72823.7,1,0,0
572138,1947,1106,2,1,3448.0,37333.0,5,9,53213423
3526120,10942,2006,0,0,357.3,98839.8,7,0,0
1580605,5372,1075,2,4,61400.0,75716.3,1,0,0
3284213,10911,618,2,1,7312.0,41531.1,5,13,70292973
3284249,10911,1714,2,1,7312.0,43159.3,5,13,70292973
764170,2609,1154,2,4,14.6,28573.4,6,0,0
3438641,604,2006,0,0,203.4,33329.0,7,0,0
3620040,2707,1276,0,0,252.1,60663.2,7,0,0
532923,1815,1650,2,1,3859.0,34399.3,0,9,69614529
738707,2523,613,2,1,73.0,25343.8,0,4,1038826
2730615,9034,1143,2,4,3100.0,43962.8,1,0,0
2492646,8225,2058,1,4,6455.0,20962.3,1,0,0
432062,1468,1192,2,1,1710.0,16412.4,1,5,53378862
964482,3287,1108,0,3,21936.0,46816.0,1,0,0
1157886,3964,1764,2,4,14.6,13994.2,6,0,0
647134,2212,1611,2,4,14.6,19151.4,6,0,0
723652,2477,2006,2,4,14.6,19863.6,6,0,0
495577,1689,607,2,4,14.6,22693.6,6,0,0
409188,1393,1764,2,4,14.6,39799.5,6,0,0
311023,1059,2159,2,4,14.6,13246.4,6,0,0
339138,1151,1807,0,3,36022.0,94536.2,1,0,0
1046601,3579,1307,2,4,14.6,51377.3,6,0,0
1071069,3659,2182,2,4,800.0,88155.8,1,0,0
1576028,5358,1070,0,3,36463.5,67714.2,1,0,0
3550691,614,2190,0,0,166.1,39286.6,7,0,0
458783,1560,1738,2,1,244.0,30652.3,0,2,89837598
3643194,3418,1856,0,0,61.9,6076.3,7,0,0
3563769,1004,2159,0,0,371.5,101027.1,7,0,0
3521314,10439,1002,0,0,232.7,49272.9,7,0,0
462109,1570,1482,2,4,2160.0,14953.5,1,0,0
2895860,9591,409,2,4,8900.0,34352.1,1,0,0
3122272,10361,1825,2,4,14.6,19997.0,6,0,0
385345,1309,1504,2,1,10199.0,52170.8,5,13,27833730
2106888,7133,570,2,4,1900.0,24911.4,1,0,0
498924,1700,1557,2,1,6765.0,40379.3,5,1,93968033
64058,212,1011,2,4,62100.0,53390.7,1,0,0
901314,3071,1825,2,4,14.6,64733.2,6,0,0
1011541,3457,856,0,2,4194.0,24821.0,2,7,82948666
3625408,2870,1429,0,0,151.7,37628.2,7,0,0
1147819,3926,1257,2,1,2232.0,29756.1,5,5,55667674
776279,2647,218,2,4,3400.0,33704.9,1,0,0
641554,2190,1713,0,3,25917.0,80647.1,1,0,0
88214,296,2098,2,4,14.6,19080.2,6,0,0
1191768,4079,1953,2,4,25700.0,111421.4,1,0,0
1911035,6473,1490,2,4,7200.0,41300.8,1,0,0
464292,1579,2055,0,3,2200.0,54643.1,1,0,0
847483,2886,2042,0,3,5209.0,28363.3,1,0,0
614614,2095,1442,2,4,18200.0,45871.1,1,0,0
47723,160,1480,2,4,840.0,61523.4,1,0,0
125549,423,1556,0,2,2913.0,22571.4,1,8,1514268
219122,744,303,2,4,14.6,29985.6,6,0,0
3600112,2111,1033,0,0,155.6,33368.8,7,0,0
2137883,7240,1773,0,2,15214.0,30212.8,1,3,60677164
2357194,7774,1786,0,3,800.0,65278.3,1,0,0
3542087,346,2159,0,0,211.4,52541.5,7,0,0
600113,2043,2013,0,3,6550.0,29144.3,1,0,0
108627,368,2043,2,1,4381.0,24589.6,5,10,13122338
914677,3117,1082,2,4,950.0,20212.4,1,0,0
3549666,576,1641,0,0,152.0,34739.4,7,0,0
2768039,9159,2080,2,1,316.0,55406.3,0,5,98776262
344669,1168,1104,2,1,1838.0,19853.1,0,4,54825097
1365661,4659,1856,2,4,14.6,5181.8,6,0,0
293386,1002,1537,2,4,3100.0,16771.3,1,0,0
3632532,3088,1856,0,0,125.6,19375.2,7,0,0
1144396,3914,2117,2,4,14100.0,69036.4,1,0,0
1309382,4470,724,2,4,19100.0,42993.9,1,0,0
483652,1646,1937,0,3,12138.0,74412.0,1,0,0
3210058,10652,2077,2,4,10800.0,12066.2,1,0,0
563883,1919,1647,0,3,23939.0,82375.5,1,0,0
943507,3218,545,2,4,14.6,15587.9,6,0,0
3209927,10652,2018,2,1,3810.0,34117.2,8,11,59188014
152731,510,1641,2,4,30.0,5197.2,6,0,0
3232178,10728,738,0,2,19329.0,20329.0,1,12,2606690
3682632,9017,1215,0,0,138.0,29316.4,7,0,0
3544512,423,1307,0,0,81.5,20114.5,7,0,0
933500,3184,889,2,1,3410.0,10862.8,5,8,29959482
403173,1373,890,0,2,2962.0,22142.7,1,6,6256688
3566086,1079,1641,0,0,177.1,38422.2,7,0,0
890699,3036,1784,2,4,8300.0,28781.9,1,0,0
3570113,1200,303,0,0,271.0,61766.4,7,0,0
1114773,3807,1487,2,4,7000.0,47673.3,1,0,0
3605478,2281,972,0,0,40.0,18703.0,7,0,0
720277,2467,314,0,3,22753.0,60897.7,1,0,0
2452020,8085,1865,2,1,916.0,-437.1,5,6,18004334
854530,2912,1094,2,4,14.6,50440.7,6,0,0
3605340,2276,910,0,0,104.4,26581.8,7,0,0
3631654,3061,1550,0,0,66.0,15799.5,7,0,0
64779,216,1468,2,1,1486.0,27148.0,5,6,85333066
645980,2206,1276,2,4,14.6,27935.7,6,0,0
855239,2914,1648,2,1,3367.0,27354.9,0,13,60860872
3467946,3983,1399,0,0,133.6,34483.7,7,0,0
777974,2651,859,2,4,8500.0,44242.9,1,0,0
3549352,566,2190,0,0,282.7,69513.4,7,0,0
1020912,3486,1563,0,2,4264.0,28883.4,2,6,24160820
933348,3183,1415,2,4,7500.0,33429.5,1,0,0
3454032,6897,637,0,0,134.6,36202.4,7,0,0
1077158,3679,1135,2,4,11000.0,12789.5,1,0,0
839520,2858,1383,2,4,3000.0,26623.4,1,0,0
326131,1114,1371,2,4,4800.0,25443.7,1,0,0
3605615,2287,1491,0,0,209.4,36615.6,7,0,0
694491,2375,1119,2,4,3360.0,57840.5,1,0,0
2464282,8127,1461,2,4,6600.0,46789.4,1,0,0
628571,2146,1869,0,3,19826.0,61551.5,1,0,0
1425869,4858,2189,2,4,7800.0,32857.3,1,0,0
233626,795,980,0,3,4464.0,26877.2,1,0,0
778608,2654,1717,2,1,3861.0,18065.4,5,7,88949298
1098704,3753,1945,2,4,14.6,41715.2,6,0,0
653303,2234,1420,0,3,600.0,600.0,1,0,0
1104609,3774,1679,2,1,2881.0,23172.0,0,1,76028048
3668889,5118,1491,0,0,106.6,23146.2,7,0,0
272127,931,2172,2,1,1151.0,12917.9,0,8,98647319
623636,2128,1529,0,2,5424.0,20016.3,2,9,93262522
3532782,68,880,0,0,254.0,53347.1,7,0,0
646435,2209,1609,0,3,42332.0,135815.5,1,0,0
3565127,1050,1185,0,0,240.8,64416.5,7,0,0
1119914,3826,1198,0,3,6778.0,27683.4,1,0,0
934220,3187,2055,0,3,1900.0,13296.4,1,0,0
132021,443,793,2,1,1508.0,20303.4,1,6,39137601
3235734,10738,698,2,4,30.0,60697.5,6,0,0
47250,158,1043,2,4,21300.0,46031.1,1,0,0
519197,1773,347,0,2,4316.0,24191.7,2,2,77385341
522928,1784,1267,2,4,3100.0,22448.6,1,0,0
505588,1726,1799,2,1,115.0,30958.8,0,11,65941238
118499,397,1246,2,4,14.6,56593.0,6,0,0
814153,2771,1856,2,4,14.6,18622.2,6,0,0
2797908,9265,978,2,4,2700.0,59466.7,1,0,0
1143740,3912,1649,2,1,1551.0,33375.6,0,6,95519256
685132,2339,1837,2,1,3893.0,14314.2,5,7,60427570
157103,525,2080,2,1,6454.0,60678.3,5,10,67853247
3616830,2613,788,0,0,60.4,14008.2,7,0,0
957226,3261,1102,0,3,8766.0,33096.9,1,0,0
3643583,3429,1580,0,0,148.5,37126.7,7,0,0
870086,2962,1029,2,4,42300.0,100685.7,1,0,0
245672,843,2042,2,1,897.0,12211.8,3,12,16661399
1074097,3670,1832,0,2,4442.0,24861.3,2,8,22552919
657127,2245,576,2,4,14.6,115029.8,6,0,0
3675111,6226,972,0,0,187.5,48062.0,7,0,0
244637,839,1196,2,4,18400.0,52720.2,1,0,0
323304,1105,1922,0,3,8782.0,27017.9,1,0,0
420029,1424,1840,2,4,2280.0,21077.0,1,0,0
3662236,4003,2190,0,0,306.8,59603.8,7,0,0
186749,632,2159,2,4,14.6,20763.8,6,0,0
270196,925,1973,2,4,10100.0,45268.7,1,0,0
821952,2799,2002,1,4,7998.0,44586.6,1,0,0
1121599,3832,1838,0,3,7780.0,27105.2,1,0,0
942945,3216,2122,2,4,13900.0,16233.3,1,0,0
1082302,3696,1641,2,4,14.6,30676.2,6,0,0
280114,959,1976,2,4,14.6,17434.6,6,0,0
494460,1686,1652,2,1,1532.0,43813.2,5,11,27540904
1977107,6699,1800,0,2,23852.0,64180.7,1,13,42545414
3666609,4715,1884,0,0,176.8,47503.4,7,0,0
1208461,4134,1975,0,3,44109.0,82882.8,1,0,0
642277,2192,1956,2,4,5400.0,20798.5,1,0,0
1921657,6512,2088,0,3,6700.0,9165.9,1,0,0
2078253,7045,1545,2,4,29100.0,52053.8,1,0,0
1168233,4003,1814,2,4,28600.0,61295.6,1,0,0
742247,2534,1837,2,1,1220.0,18125.4,0,7,32907408
441160,1499,1836,2,1,3666.0,46124.0,5,3,54662084
499509,1701,1215,2,4,14.6,47437.9,6,0,0
573499,1951,1844,2,4,2760.0,66476.8,1,0,0
1787307,6062,1891,1,4,2475.0,52703.6,1,0,0
3465676,3417,1884,0,0,61.1,15138.8,7,0,0
998335,3408,2159,2,4,14.6,20552.8,6,0,0
742927,2536,1246,2,4,14.6,31942.8,6,0,0
3677720,6699,2129,0,0,203.0,55809.5,7,0,0
198869,675,1255,2,1,6358.0,19474.9,5,7,74623369
61924,206,1256,0,3,6529.5,32578.9,1,0,0
1111386,3795,1951,2,1,6679.0,46661.8,0,2,41867381
1015583,3472,1465,2,1,227.0,43481.6,3,13,91869926
656228,2242,1285,2,4,13900.0,34836.3,1,0,0
3446123,949,1276,0,0,139.2,35212.3,7,0,0
32804,106,1808,0,3,26648.0,73426.3,1,0,0
221526,752,2134,0,3,11505.0,28590.4,1,0,0
1050599,3593,1611,2,4,14.6,15394.4,6,0,0
3574622,1338,1703,0,0,218.6,52006.7,7,0,0
586532,1997,1838,0,2,6965.0,41102.1,2,6,69332480
752231,2566,1946,0,3,5400.0,9627.1,1,0,0
929858,3168,423,2,4,14.6,18066.1,6,0,0
719710,2464,1429,2,4,100.0,18013.4,6,0,0
3137101,10411,1476,2,4,20400.0,47343.2,1,0,0
987050,3367,346,0,3,33912.0,72315.2,1,0,0
370202,1259,1898,0,3,14672.0,26039.2,1,0,0
1098564,3753,2016,0,2,5937.0,48190.2,2,7,16922271
1298672,4434,2014,0,3,42279.0,79406.4,1,0,0
3594190,1926,2037,0,0,91.0,17228.4,7,0,0
752983,2569,1864,0,2,6772.0,21692.4,2,2,39914208
1182726,4052,1995,0,3,1700.0,75122.5,1,0,0
959930,3269,1065,2,4,3700.0,37202.8,1,0,0
3447322,1878,788,0,0,255.3,31838.1,7,0,0
930894,3173,1073,0,2,4235.0,20243.9,2,8,55758672
95442,325,1711,0,2,5849.0,21233.1,2,5,37009120
1029903,3518,1475,2,4,2400.0,56147.8,1,0,0
438644,1490,1672,2,4,14.6,27181.6,6,0,0
161212,540,1098,2,4,1150.0,16363.9,1,0,0
3282505,10906,2098,2,4,14.6,93027.4,6,0,0
649206,2219,2126,0,3,46112.0,124895.7,1,0,0
3394194,11265,1453,2,4,3500.0,16043.3,1,0,0
1081665,3693,1198,0,3,700.0,36170.3,1,0,0
1030025,3519,1545,0,3,5071.0,26409.9,1,0,0
514243,1760,1770,0,2,4871.0,49113.1,2,5,75526982
202463,687,2172,2,1,3998.0,14532.8,0,3,84690487
143474,481,1928,0,2,6633.0,54457.9,2,3,87396925
2120498,7181,1338,2,4,34200.0,59417.3,1,0,0
2895815,9591,1094,2,4,14.6,6685.7,6,0,0
20137,67,941,2,4,14.6,38270.4,6,0,0
358262,1217,551,0,2,3161.0,16365.0,1,2,8226746
162161,542,1455,2,4,500.0,21114.3,1,0,0
953077,3249,1919,2,4,4500.0,31540.9,1,0,0
470546,1602,1580,2,4,14.6,24020.5,6,0,0
804496,2741,2125,1,4,2637.0,29211.7,1,0,0
1207730,4131,1915,2,4,14.6,77677.7,6,0,0
501396,1708,1829,2,4,800.0,16386.1,1,0,0
1784519,6051,984,2,1,7685.0,16933.3,8,1,22275466
224594,764,1976,2,4,14.6,24807.9,6,0,0
718052,2459,2129,2,4,14.6,25640.7,6,0,0
1055782,3610,2159,2,4,14.6,20754.5,6,0,0
430930,1464,1502,0,3,14427.0,79165.5,1,0,0
2005246,6792,1472,2,1,423.0,17164.6,3,13,5785042
1165932,3995,1204,2,4,4080.0,26899.2,1,0,0
810619,2762,880,2,4,14.6,17100.2,6,0,0
1083854,3701,1418,2,4,5300.0,28689.3,1,0,0
3574501,1336,2159,0,0,102.3,24400.8,7,0,0
206031,700,1989,0,3,6216.0,46437.3,1,0,0
604789,2059,826,0,3,11293.0,40273.8,1,0,0
454510,1544,377,2,4,3480.0,31171.5,1,0,0
199083,675,2144,0,3,3700.0,63110.1,1,0,0
1476501,5033,1984,0,3,10734.0,48578.7,1,0,0
657342,2246,1801,0,3,35550.0,100409.7,1,0,0
3444196,1871,2159,0,0,116.0,25150.7,7,0,0
960532,3272,1526,2,1,1531.0,50950.8,0,9,1989675
858582,2926,1616,2,1,1093.0,18474.6,0,12,11561584
3581773,1565,333,0,0,23.1,13856.0,7,0,0
737702,2520,2112,0,2,3533.0,19331.1,1,1,22529095
3302850,10973,367,2,4,4500.0,92370.7,1,0,0
919888,3135,644,0,3,20087.0,59910.6,1,0,0
3623386,2812,1399,0,0,268.8,68447.6,7,0,0
996593,3402,2048,0,3,45294.0,139857.5,1,0,0
1045278,3575,1074,0,3,11408.0,49516.1,1,0,0
835267,2842,651,2,1,358.0,20884.0,5,7,19413084
72934,242,1876,2,4,19700.0,19752.1,1,0,0
232316,790,1678,2,4,12600.0,59289.1,1,0,0
3553185,688,2129,0,0,65.2,16305.3,7,0,0
23872,78,1777,2,4,12400.0,39245.7,1,0,0
1199541,4105,1994,0,3,900.0,36369.3,1,0,0
406228,1382,888,2,4,810.0,17412.0,1,0,0
1234647,4225,1127,2,4,19700.0,44609.5,1,0,0
527293,1800,1589,2,1,1643.0,31799.1,0,3,27750283
288711,989,1997,2,4,2000.0,21894.8,1,0,0
927551,3161,2173,2,4,32400.0,95352.0,1,0,0
3638174,3254,1246,0,0,101.4,26688.9,7,0,0
3570707,1217,849,0,0,65.7,16047.2,7,0,0
940519,3210,1611,2,4,14.6,21460.1,6,0,0
379110,1289,1685,2,1,6950.0,50458.8,5,8,91892945
650591,2222,1830,2,4,18600.0,42981.0,1,0,0
2590106,8558,2012,0,3,7500.0,38471.8,1,0,0
209538,711,1485,2,4,3480.0,23650.1,1,0,0
247328,850,1856,2,4,1100.0,21376.2,1,0,0
2634,10,1988,2,1,7033.0,29908.6,5,11,18686104
2301604,7594,1830,2,1,2165.0,22355.7,0,7,40380853
443680,1509,1715,2,1,4943.0,21589.8,5,3,43322950
3670847,5442,423,0,0,53.6,10671.1,7,0,0
955815,3258,768,2,1,213.0,15955.1,0,4,98635321
1075895,3675,1154,2,4,14.6,39812.7,6,0,0
223254,759,1519,2,4,14.6,59171.9,6,0,0
908374,3094,1733,2,4,7500.0,34715.5,1,0,0
898543,3063,751,2,4,390.0,24171.1,1,0,0
978581,3337,2129,2,4,100.0,47607.5,6,0,0
287924,987,2139,2,1,3528.0,54586.1,5,4,1669747
420258,1425,1848,2,4,4400.0,37508.0,1,0,0
1140585,3899,1373,0,3,19288.0,61335.4,1,0,0
974304,3319,2098,2,4,14.6,51382.7,6,0,0
714641,2444,1890,2,4,16100.0,51802.9,1,0,0
513597,1757,2159,2,4,14.6,82200.0,6,0,0
918165,3130,1866,0,2,6359.0,52192.9,2,10,14970285
3562717,977,1550,0,0,250.1,64575.1,7,0,0
882398,3007,1102,0,3,22452.0,57599.4,1,0,0
2572517,8492,1702,2,4,5520.0,33861.2,1,0,0
788415,2687,910,2,4,14.6,23493.3,6,0,0
3624429,2842,819,0,0,88.3,21574.4,7,0,0
1935498,6555,626,0,3,43689.0,72528.9,1,0,0
1009698,3449,1869,0,3,600.0,56980.1,1,0,0
3662600,4052,1856,0,0,158.9,12976.4,7,0,0
1031561,3525,1580,2,4,14.6,13771.2,6,0,0
514660,1761,620,2,1,3407.0,22950.2,0,3,69640517
838165,2853,1285,0,2,3709.0,26802.1,1,3,63938832
1047754,3583,1463,2,4,1360.0,35562.9,1,0,0
1441068,4907,2082,2,1,325.0,37607.1,3,9,82890259
439195,1493,465,2,1,51.0,21524.1,0,4,85806101
590284,2009,1172,2,4,960.0,67090.2,1,0,0
241241,824,2164,2,1,5406.0,46306.1,5,2,30595302
38578,125,1476,2,4,3600.0,18805.3,1,0,0
585868,1994,1100,2,1,18.0,29935.8,3,12,14715516
18018,61,1863,0,2,4019.0,19040.6,2,8,33850741
3575866,1382,2037,0,0,82.9,20824.9,7,0,0
692196,2365,1867,2,1,3061.0,17292.5,5,6,22873586
1044091,3570,1764,2,4,14.6,44824.6,6,0,0
721916,2471,2068,2,4,14.6,58788.7,6,0,0
3563703,1002,1825,0,0,57.7,13804.3,7,0,0
2382789,7857,1776,2,1,1042.0,49017.9,0,7,40089714
703388,2410,423,2,4,14.6,28519.6,6,0,0
555042,1889,1477,2,4,400.0,30910.9,1,0,0
1034381,3536,1577,2,4,4900.0,23929.4,1,0,0
2912870,9646,2029,0,3,25842.0,51144.3,1,0,0
410758,1399,1413,0,3,8722.0,41136.8,1,0,0
569615,1938,1338,2,4,14.6,42647.1,6,0,0
901583,3072,909,2,4,1000.0,23121.5,1,0,0
2355692,7769,880,2,4,14.6,29541.2,6,0,0
3678534,6856,1491,0,0,118.3,23793.6,7,0,0
156519,523,1884,2,4,14.6,66264.5,6,0,0
1079598,3687,1165,0,3,11944.0,44626.1,1,0,0
1074911,3673,1886,0,3,2300.0,28236.2,1,0,0
1145897,3919,1871,2,4,15600.0,47593.3,1,0,0
869344,2960,1368,2,4,14.6,42771.0,6,0,0
466614,1588,2006,2,4,14.6,13091.3,6,0,0
1219268,4173,1185,2,4,14.6,15888.4,6,0,0
1019808,3482,1327,2,4,1840.0,18628.4,1,0,0
2144393,7262,1794,2,4,14.6,33934.3,6,0,0
3450439,4405,1945,0,0,132.6,20039.4,7,0,0
261747,896,1341,2,4,4900.0,19083.1,1,0,0
5337,22,1752,2,4,4500.0,50902.4,1,0,0
273526,937,1290,2,1,1751.0,23201.3,5,5,99500470
