trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
745026,2543,103,0,2,6148.0,19590.4,2,2,4203528
824702,2810,1557,2,1,977.0,26357.4,3,12,18647271
1075764,3675,2002,1,4,9542.0,50422.6,1,0,0
1310195,4473,2061,2,4,14700.0,50543.5,1,0,0
2242871,7401,489,2,1,7266.0,26831.8,5,9,13943797
3598232,2044,2098,0,0,254.8,63684.2,7,0,0
940755,3211,1915,2,4,14.6,16365.4,6,0,0
781155,2664,1524,0,3,15238.0,60495.4,1,0,0
2572489,8492,1469,2,5,1700.0,32520.2,1,0,0
178321,602,1749,2,4,3800.0,11230.2,1,0,0
17988,61,948,0,2,4019.0,26257.4,2,8,33850741
950117,3239,1496,0,3,20510.0,56671.7,1,0,0
470711,1603,2017,0,3,7611.0,31276.0,1,0,0
1146074,3920,2103,2,4,11400.0,50211.8,1,0,0
942934,3216,1702,2,4,13500.0,29112.4,1,0,0
3458969,11320,2068,0,0,2.7,11790.2,7,0,0
345222,1169,1260,2,1,591.0,10894.6,0,12,2818489
773848,2641,1716,2,5,3200.0,82595.6,1,0,0
27464,90,738,2,4,14500.0,39869.4,1,0,0
1035120,3539,1113,2,4,2800.0,20701.8,1,0,0
573765,1952,972,2,4,14.6,28366.9,6,0,0
677138,2313,1545,2,4,5100.0,38490.4,1,0,0
1106496,3779,1460,2,4,14.6,47267.5,6,0,0
613437,2089,1644,2,4,32200.0,56665.0,1,0,0
871386,2968,1338,2,4,14.6,43522.1,6,0,0
712961,2436,366,2,4,2640.0,27179.9,1,0,0
169065,565,2098,2,4,14.6,37973.1,6,0,0
3650154,3631,2129,0,0,209.6,50539.3,7,0,0
3570641,1215,1641,0,0,25.7,22088.2,7,0,0
890638,3036,1611,2,4,14.6,17738.7,6,0,0
3523231,10663,1641,0,0,215.2,37439.7,7,0,0
1191006,4078,1889,2,4,19500.0,73813.3,1,0,0
765176,2613,1884,2,4,14.6,12980.4,6,0,0
402672,1371,2098,2,4,14.6,22424.6,6,0,0
517520,1768,2134,0,3,11448.0,61823.8,1,0,0
1988960,6738,603,0,3,1200.0,20954.0,1,0,0
364468,1238,1460,2,4,14.6,26914.9,6,0,0
223826,762,1504,0,2,5984.0,15197.4,2,12,73748171
3641403,3355,1246,0,0,152.5,36626.2,7,0,0
329302,1123,2173,2,1,2444.0,31962.5,5,13,11799949
1549005,5270,959,2,4,12900.0,85638.5,1,0,0
472284,1606,1976,2,4,14.6,55117.0,6,0,0
1163993,3984,2129,2,4,14.6,14974.1,6,0,0
940492,3210,788,2,4,14.6,60774.8,6,0,0
517239,1767,1054,2,4,4680.0,27507.5,1,0,0
657787,2247,1777,2,1,1051.0,39086.3,0,11,83908128
270340,926,1987,2,1,1748.0,15577.4,5,11,50076764
1183183,4055,192,0,3,20281.0,68955.1,1,0,0
2097,8,2159,2,4,14.6,62554.9,6,0,0
419169,1421,1976,2,4,14.6,50267.9,6,0,0
1208616,4134,2138,2,1,5932.0,25765.5,5,12,37454885
2868626,9493,1225,0,2,23585.0,59513.1,1,13,61292606
207561,704,1745,2,4,2040.0,35090.7,1,0,0
16308,55,1866,2,1,3086.0,10264.0,5,3,53077900
415470,1411,1124,2,4,1000.0,45466.9,1,0,0
2123617,7190,637,2,4,14.6,22391.5,6,0,0
930205,3170,2013,2,1,4187.0,25570.9,5,2,79496711
3354483,11141,2168,0,3,32162.0,122117.2,1,0,0
3571444,1242,1611,0,0,144.7,34775.6,7,0,0
1104290,3772,1307,2,4,14.6,31886.5,6,0,0
781677,2665,1447,0,3,1600.0,42429.6,1,0,0
1027238,3508,2044,0,3,20193.0,43590.1,1,0,0
515388,1762,1378,2,1,1972.0,17095.7,3,7,87955689
16454,56,1132,0,3,14593.0,41524.9,1,0,0
728143,2489,849,2,4,14.6,21881.8,6,0,0
3625173,2864,1915,0,0,121.2,21838.6,7,0,0
3455710,8759,819,0,0,367.3,106681.0,7,0,0
1155182,3952,2172,2,1,1138.0,20346.5,0,4,22428715
461203,1568,1413,0,3,13931.0,55203.7,1,0,0
3677676,6688,1703,0,0,166.3,41256.8,7,0,0
632172,2159,1467,0,3,22843.0,59495.8,1,0,0
738020,2521,1855,2,4,800.0,59769.6,1,0,0
594030,2023,464,0,3,23524.0,55848.1,1,0,0
855024,2913,819,2,4,14.6,14646.0,6,0,0
858410,2926,769,0,3,10584.0,39099.8,1,0,0
857174,2922,968,1,4,17002.0,22323.0,1,0,0
682415,2329,1770,2,1,4400.0,19347.6,5,12,27642166
3594965,1948,1915,0,0,225.6,59337.0,7,0,0
3461333,2095,1764,0,0,287.9,70466.6,7,0,0
86854,290,2016,2,1,3274.0,59638.3,0,5,5267882
3549261,563,1185,0,0,96.0,23377.8,7,0,0
3449361,3678,1884,2,4,58.4,-8158.0,4,0,0
3419908,11349,1114,2,4,4200.0,49092.2,1,0,0
598462,2037,1950,2,1,8535.0,27229.7,0,2,40179944
165742,554,1945,2,4,14.6,53211.6,6,0,0
3540326,292,1915,0,0,64.6,16443.9,7,0,0
918186,3130,1410,2,1,1546.0,36076.5,5,10,47109222
1132881,3871,1076,2,4,1100.0,42336.9,1,0,0
956589,3260,554,0,3,42089.0,64850.5,1,0,0
210131,713,1976,2,4,14.6,9643.8,6,0,0
696903,2383,1440,0,3,16636.5,55633.9,1,0,0
95442,325,1711,0,2,5849.0,21233.1,2,5,37009120
483976,1647,2078,2,1,1199.0,37960.9,0,4,78795104
976766,3328,2143,0,2,4951.0,27601.7,2,9,10513663
3467142,3797,1246,0,0,100.8,26197.0,7,0,0
37929,123,1373,0,2,4843.0,20082.3,2,1,58944725
666486,2274,1775,0,3,100.0,31949.3,1,0,0
3449815,3967,2159,0,0,339.4,102107.5,7,0,0
702653,2407,1960,2,4,4100.0,18168.9,1,0,0
3575517,1375,668,0,0,211.1,40021.7,7,0,0
156520,523,1915,2,4,14.6,66061.2,6,0,0
879879,2996,1911,2,4,3100.0,45883.8,1,0,0
3209992,10652,2108,1,4,16872.0,28942.3,1,0,0
3648833,3594,1611,0,0,37.7,6343.1,7,0,0
644392,2200,2112,0,3,11299.0,47209.3,1,0,0
489170,1669,1611,2,4,14.6,25975.0,6,0,0
3527311,11065,637,0,0,142.7,36268.5,7,0,0
266841,913,1850,2,4,2760.0,30611.4,1,0,0
3550649,612,1491,0,0,49.4,10884.8,7,0,0
3527690,11096,2190,0,0,266.8,64992.2,7,0,0
3554963,744,1856,0,0,132.5,24590.2,7,0,0
632987,2161,910,2,4,30.0,37600.1,6,0,0
51649,173,1683,2,1,6256.0,40605.7,5,6,95605074
136171,456,560,2,4,15000.0,42016.2,1,0,0
2370034,7815,1561,2,1,1475.0,43755.9,5,6,1201522
1053380,3603,1990,2,4,2900.0,38081.7,1,0,0
917788,3129,1625,0,2,6727.0,32624.6,2,9,94994931
725642,2483,1826,2,4,1800.0,44908.6,1,0,0
1295551,4424,1633,2,4,8000.0,36434.4,1,0,0
668169,2281,1185,2,4,14.6,41013.8,6,0,0
722162,2472,2082,2,1,4109.0,96126.9,5,2,61095434
790979,2697,378,2,1,3142.0,20026.2,0,4,34090870
271185,929,1587,2,1,5884.0,19235.8,5,10,61865889
1024543,3497,1838,0,3,800.0,45335.5,1,0,0
1049804,3591,1794,2,4,100.0,17741.8,6,0,0
1099522,3756,847,0,3,19148.0,69042.1,1,0,0
784830,2674,1904,2,4,2150.0,14735.7,1,0,0
2786496,9225,1945,2,4,14.6,69782.1,6,0,0
3198757,10613,1888,2,4,31900.0,56390.2,1,0,0
1095700,3745,2059,2,4,9000.0,81997.7,1,0,0
3604445,2247,1550,0,0,69.3,16066.7,7,0,0
645771,2205,1703,2,4,14.6,16762.5,6,0,0
461511,1568,1856,2,4,14.6,44381.5,6,0,0
646785,2210,2169,2,1,2553.0,47495.2,5,13,10651153
410150,1397,1198,0,3,17278.0,52893.9,1,0,0
672064,2295,1283,0,3,18968.0,19568.0,1,0,0
661599,2258,1498,0,2,6656.0,20568.0,2,1,91523855
1563184,5313,819,2,4,14.6,40357.4,6,0,0
214531,728,1213,2,4,2900.0,28589.6,1,0,0
1011632,3457,1802,2,1,2796.0,22221.0,5,13,68303775
3104203,10297,1745,2,1,8771.0,44532.9,8,12,2840400
420958,1427,1915,2,4,14.6,43108.9,6,0,0
528315,1802,2014,2,1,1396.0,20933.5,0,2,33883029
96176,327,1952,2,4,9400.0,57583.4,1,0,0
419901,1423,1250,2,4,1500.0,22609.0,1,0,0
1587032,5395,1774,0,3,42350.0,69541.7,1,0,0
420160,1425,1740,0,3,6104.0,64820.7,1,0,0
692450,2366,1778,2,1,1261.0,24551.7,0,9,30780631
3463987,2875,1733,0,0,149.5,38677.5,7,0,0
236978,809,1533,2,4,8300.0,17158.9,1,0,0
3145284,10439,765,2,1,10134.0,18363.7,5,12,55833750
3643258,3421,849,0,0,200.7,51804.0,7,0,0
2767930,9159,2046,2,1,6869.0,48020.4,5,3,35698783
1321421,4511,1466,2,4,840.0,18725.1,1,0,0
3491839,7733,2129,0,0,349.2,79900.8,7,0,0
804784,2742,1616,0,3,23311.5,48333.5,1,0,0
3648703,3592,1611,0,0,90.4,22213.0,7,0,0
1074605,3672,2169,2,1,2957.0,70050.8,0,6,33347761
1037124,3547,1856,2,4,14.6,16164.2,6,0,0
1899892,6434,1851,2,4,2100.0,33516.3,1,0,0
3653119,3717,1276,0,0,106.6,25084.4,7,0,0
1160791,3974,2062,2,4,19100.0,27229.1,1,0,0
1008112,3442,1351,0,2,3345.0,19426.1,1,7,43728011
3018223,10001,1207,2,4,13200.0,42873.1,1,0,0
715575,2450,1957,0,3,24756.0,78093.0,1,0,0
1310919,4476,1976,2,4,14.6,17521.3,6,0,0
523968,1787,1639,2,4,2700.0,23186.1,1,0,0
285282,979,868,2,4,2800.0,27287.9,1,0,0
261144,894,1924,2,1,2914.0,8745.2,5,9,4965514
347194,1176,2068,2,4,14.6,16317.1,6,0,0
1035398,3540,1611,2,4,14.6,34545.7,6,0,0
3438777,677,2098,0,0,213.6,32868.0,7,0,0
1187491,4066,748,2,4,7500.0,34414.3,1,0,0
2039229,6910,913,0,3,7000.0,24300.0,1,0,0
260351,892,78,0,3,900.0,900.0,1,0,0
538387,1831,1015,2,1,2047.0,28133.6,5,6,26089942
557011,1896,1658,0,3,40590.0,87417.0,1,0,0
439543,1494,1915,2,4,14.6,80580.6,6,0,0
466627,1588,584,0,3,1400.0,24139.7,1,0,0
454677,1544,1304,2,4,5300.0,39168.5,1,0,0
609492,2075,1095,0,3,800.0,800.0,1,0,0
3669022,5133,1519,0,0,219.8,39651.7,7,0,0
260385,892,1011,0,2,6177.0,34304.3,2,5,90831237
322806,1103,1893,0,3,20963.0,42614.7,1,0,0
3444000,1818,2068,0,0,156.1,36516.9,7,0,0
431153,1465,1717,0,2,3183.0,19036.9,1,3,15611237
221700,753,2106,0,2,6661.0,19299.7,2,6,68825548
3630512,3027,1945,0,0,72.5,16662.4,7,0,0
674642,2305,746,2,4,300.0,23855.9,1,0,0
3609700,2414,972,0,0,63.7,15769.3,7,0,0
771323,2632,2165,2,1,2300.0,44498.4,3,5,36942219
205049,697,405,2,1,6372.0,29261.2,5,10,77658992
1515003,5164,1838,0,3,6392.0,26564.3,1,0,0
2572359,8492,1133,2,1,4403.0,22435.7,5,10,72004610
625086,2134,1954,0,3,12653.0,43885.9,1,0,0
3202742,10630,1869,0,3,12970.0,31884.4,1,0,0
3549141,559,1338,0,0,78.4,19135.1,7,0,0
3619662,2695,1764,0,0,274.1,61146.7,7,0,0
917770,3129,1077,0,2,6727.0,26624.2,2,9,94994931
295575,1009,1471,0,2,44289.0,87726.3,1,6,67955946
306629,1046,1345,0,3,11103.0,35975.5,1,0,0
2502045,8260,751,1,4,23627.0,23209.6,1,0,0
3468180,4009,1276,0,0,214.7,51549.1,7,0,0
676910,2313,982,2,1,5426.0,30835.0,5,7,33568215
716623,2454,1794,2,4,14.6,27867.1,6,0,0
425235,1444,1763,2,4,900.0,25472.1,1,0,0
911701,3108,1498,2,1,482.0,12523.6,1,11,61451268
153161,512,1504,0,3,1000.0,23587.0,1,0,0
3438231,554,1915,0,0,156.8,38201.6,7,0,0
2572542,8492,849,2,4,14.6,31398.2,6,0,0
116558,393,1079,2,4,2500.0,66249.6,1,0,0
618406,2110,1976,2,4,14.6,24083.0,6,0,0
578286,1969,1260,0,3,15903.0,33195.7,1,0,0
3561631,941,545,0,0,21.0,8931.5,7,0,0
711374,2432,1466,2,4,2080.0,20245.7,1,0,0
249474,856,1641,2,4,14.6,39391.7,6,0,0
63836,212,1555,2,1,13841.0,62250.3,5,3,58462047
174968,588,1185,2,4,14.6,19285.8,6,0,0
174746,588,1191,2,1,1437.0,17848.8,0,7,81579917
923607,3147,1987,2,1,37.0,68949.9,0,1,80525493
617054,2104,2073,2,1,6927.0,36905.0,5,9,61960321
522134,1782,859,0,2,6542.0,30978.8,2,8,80882119
939076,3205,1684,0,2,4366.0,16471.1,2,2,86882507
676507,2310,1979,2,4,1100.0,48456.3,1,0,0
1269781,4342,1525,0,3,17366.0,74143.1,1,0,0
618818,2111,1935,2,4,30500.0,98425.8,1,0,0
625794,2137,677,2,4,11100.0,38060.4,1,0,0
3638711,3267,1611,0,0,173.6,42184.2,7,0,0
3395375,11271,1585,2,1,516.0,29246.2,3,5,36822885
150640,503,1742,0,3,14536.0,53441.2,1,0,0
68571,228,1473,2,1,2158.0,44593.9,0,3,26569271
3624409,2841,1915,0,0,109.7,25044.2,7,0,0
614723,2096,2169,0,3,22633.5,54113.1,1,0,0
3533945,104,515,0,0,76.3,18625.4,7,0,0
885753,3018,1432,0,3,600.0,600.0,1,0,0
356952,1210,1477,2,4,1600.0,50739.7,1,0,0
135579,455,1717,0,3,12509.0,31055.3,1,0,0
3597579,2023,1915,0,0,326.4,83062.9,7,0,0
783792,2671,1349,0,2,2976.0,30961.1,1,13,27740109
532877,1815,251,2,1,3859.0,54919.6,0,9,69614529
1165128,3991,2117,2,4,4900.0,29210.9,1,0,0
796154,2712,251,2,1,2976.0,25833.9,5,3,14783954
531976,1812,1655,2,1,1133.0,15165.8,0,3,95304095
521527,1780,1708,0,3,24999.0,108224.7,1,0,0
824856,2810,834,0,3,7600.0,20012.0,1,0,0
259788,890,1224,0,3,7041.0,30517.0,1,0,0
847366,2885,2006,2,4,14.6,61495.8,6,0,0
397284,1352,1896,2,1,2976.0,64385.9,5,4,58356165
1167413,4000,1233,0,3,1600.0,58212.7,1,0,0
421906,1431,1647,2,4,5200.0,14642.7,1,0,0
3627938,2945,1580,0,0,76.2,19034.4,7,0,0
140542,470,880,2,4,14.6,26667.2,6,0,0
1027349,3508,2160,2,4,22900.0,23667.2,1,0,0
641824,2190,2150,2,4,37600.0,50880.7,1,0,0
231927,789,1838,2,4,3480.0,15385.3,1,0,0
3603843,2230,2190,0,0,130.0,31806.1,7,0,0
3500463,8475,484,0,0,93.7,22457.3,7,0,0
923543,3147,1502,2,1,33.0,42818.5,3,2,85648721
930979,3173,1473,2,1,2189.0,18916.4,5,3,9030479
723270,2476,1407,0,2,4281.0,16150.2,2,7,28943950
2979390,9869,1307,2,4,14.6,62219.8,6,0,0
1271703,4349,1439,0,2,49152.0,91289.7,1,5,29365700
1155109,3952,2135,0,2,6610.0,53788.5,2,4,55330866
2397193,7907,1580,2,4,14.6,25483.0,6,0,0
584781,1990,790,2,4,960.0,23838.4,1,0,0
741431,2531,1953,0,2,6294.0,34897.2,2,6,33280378
2707682,8957,1996,2,4,8700.0,61672.4,1,0,0
3566042,1079,303,0,0,62.7,25978.7,7,0,0
816994,2782,1770,2,4,12300.0,37882.0,1,0,0
1102608,3766,2074,2,1,9546.0,51861.3,5,2,36534357
754498,2574,1215,2,4,14.6,45342.5,6,0,0
405099,1378,182,2,4,26400.0,53160.1,1,0,0
144293,484,2046,2,1,108.0,20865.3,3,4,17417866
590209,2009,890,2,1,1268.0,49235.7,0,7,55095195
381176,1295,1835,0,3,5582.0,16691.8,1,0,0
825508,2813,1802,0,3,21633.0,30461.1,1,0,0
3553963,714,1429,0,0,22.7,6296.6,7,0,0
413033,1404,2042,2,1,483.0,93599.2,0,5,96404462
3460104,299,2098,0,0,259.1,64059.4,7,0,0
125237,422,1562,0,2,25207.0,55353.1,1,8,68884998
913319,3113,1562,2,1,8001.0,40591.1,5,2,35737115
48974,163,760,2,4,14.6,16384.1,6,0,0
3665366,4533,2068,0,0,163.7,42061.2,7,0,0
3587141,1724,2098,0,0,105.9,25923.1,7,0,0
595790,2028,1454,2,4,5400.0,58009.2,1,0,0
291122,998,1710,2,1,7641.0,12847.6,5,7,21143341
158805,532,1816,2,4,5100.0,44807.3,1,0,0
441710,1501,1746,2,1,2292.0,14418.3,5,8,40921163
131665,441,2015,2,4,63800.0,70156.8,1,0,0
131977,443,1655,0,2,3058.0,23790.9,1,10,29172384
3646220,3514,1002,0,0,79.4,19490.9,7,0,0
1339514,4576,1950,2,4,9900.0,11934.1,1,0,0
171032,574,766,0,2,40486.0,61805.3,1,5,7372451
206005,700,1198,0,3,4144.0,18930.1,1,0,0
2567288,8475,2171,2,1,495.0,42460.5,5,3,54853975
2472550,8158,2134,2,1,9538.0,23038.2,5,11,88843780
3657508,3845,972,0,0,160.2,39768.0,7,0,0
2094627,7099,1503,2,1,236.0,47175.3,5,11,96372824
879525,2996,1920,2,1,7282.0,38780.4,5,10,55056405
3534947,132,1976,0,0,293.3,84640.2,7,0,0
3581403,1550,2098,0,0,141.1,33606.9,7,0,0
612597,2087,1117,2,4,3600.0,30548.3,1,0,0
3660503,3939,1276,0,0,98.5,22856.3,7,0,0
2715590,8982,267,0,3,1100.0,1100.0,1,0,0
868668,2958,1101,2,4,2400.0,21782.2,1,0,0
114278,385,668,2,4,14.6,24796.0,6,0,0
240708,821,1513,2,4,420.0,18239.2,1,0,0
3670743,5422,1550,0,0,192.0,29057.5,7,0,0
656000,2242,700,1,4,16853.0,24041.8,1,0,0
843275,2870,1808,0,3,13166.0,62069.5,1,0,0
3535706,160,1794,0,0,299.0,69642.8,7,0,0
3624114,2833,2159,0,0,89.8,20691.9,7,0,0
1013817,3466,2043,2,1,2499.0,58580.0,5,6,45041459
708352,2425,1580,2,4,14.6,20583.5,6,0,0
2114483,7156,2037,2,4,14.6,38357.8,6,0,0
11306,38,2080,2,1,2306.8,32071.6,8,9,79067885
578861,1970,1830,2,5,800.0,57719.8,1,0,0
880817,3001,105,0,3,1000.0,1400.0,1,0,0
3637393,3234,2190,0,0,55.2,14020.2,7,0,0
167468,560,1715,2,1,5683.0,24163.2,5,9,17489135
384325,1306,1008,0,3,17049.0,41385.9,1,0,0
546268,1859,1312,2,1,2826.0,17824.1,5,12,63530605
617965,2108,1672,2,4,14.6,17120.1,6,0,0
778249,2652,1460,2,4,14.6,38463.2,6,0,0
1059189,3621,1716,0,3,7979.0,29328.7,1,0,0
763073,2606,2011,0,2,4499.0,27115.1,2,9,14537537
999612,3413,674,2,1,242.0,33384.6,0,5,9298742
273599,937,1373,2,4,1120.0,22929.9,1,0,0
1650361,5593,1847,2,4,8700.0,24633.6,1,0,0
58864,196,1637,0,3,10900.0,68430.5,1,0,0
165655,554,1629,0,3,1600.0,34090.3,1,0,0
3369154,11186,1712,0,2,39247.0,97335.1,1,2,4517418
131922,443,27,0,3,500.0,500.0,1,0,0
3638056,3251,1945,0,0,127.6,31314.6,7,0,0
263116,900,796,0,3,8925.0,28911.9,1,0,0
835749,2843,1733,2,4,14.6,27103.2,6,0,0
3569276,1169,1945,0,0,269.0,72746.4,7,0,0
3444048,1853,2129,0,0,118.7,27099.8,7,0,0
2370039,7815,1714,2,1,1475.0,59377.5,5,6,1201522
1056744,3613,618,2,1,2144.0,28026.4,0,7,62003463
1777843,6030,1702,2,4,1500.0,85469.4,1,0,0
313196,1069,1555,2,1,3080.0,11720.4,5,13,41750836
327015,1116,1520,2,4,100.0,41060.4,1,0,0
1165102,3991,1764,2,4,14.6,20029.9,6,0,0
808612,2755,1959,2,1,3263.0,18666.2,0,1,13263649
281132,964,559,0,3,500.0,900.0,1,0,0
733990,2508,1976,2,4,14.6,17094.1,6,0,0
1198549,4103,1835,0,3,14787.0,23343.1,1,0,0
3620938,2736,788,0,0,77.7,17339.3,7,0,0
18696,62,1286,2,4,2300.0,26912.5,1,0,0
840960,2862,577,2,4,16400.0,39848.5,1,0,0
211049,717,1106,2,1,6561.0,33682.6,5,6,48199552
1066430,3644,531,2,4,7290.0,17559.6,1,0,0
3569664,1187,1641,0,0,123.4,27979.6,7,0,0
374523,1275,1550,2,4,14.6,22797.8,6,0,0
2834096,9377,1649,2,4,17700.0,54580.0,1,0,0
758156,2585,1764,2,4,14.6,2360.5,6,0,0
812002,2767,2104,2,1,4664.0,58682.7,5,11,37215685
351676,1194,1339,2,4,15000.0,42883.4,1,0,0
3610566,2433,1764,0,0,121.8,30542.4,7,0,0
255426,877,2054,0,3,3700.0,47553.8,1,0,0
514591,1761,709,2,1,3048.0,38414.9,5,1,93704944
1071986,3663,1562,2,1,7862.0,67422.2,5,8,84084528
838486,2854,1825,2,4,14.6,56594.1,6,0,0
467274,1590,1242,2,4,1920.0,32588.5,1,0,0
1633544,5541,1228,0,3,7143.0,36823.2,1,0,0
368859,1254,2128,1,4,20681.0,48655.5,1,0,0
3444408,3223,1641,0,0,104.2,54058.0,7,0,0
3448270,2628,515,0,0,256.7,57617.8,7,0,0
284719,978,316,0,2,6556.0,20768.0,2,1,70656674
1603666,5445,2179,1,4,13339.0,29184.0,1,0,0
3531814,40,1672,0,0,57.3,13945.8,7,0,0
127452,427,1915,2,4,14.6,59972.0,6,0,0
593925,2022,1733,2,4,14.6,36203.5,6,0,0
914943,3118,1349,2,1,8886.0,29574.6,5,4,73266708
2412218,7957,1988,2,1,3575.0,36000.1,8,13,74890845
869958,2962,812,2,4,3900.0,27793.4,1,0,0
1090964,3729,2138,2,1,2941.0,15484.3,5,8,52811223
599368,2039,2098,2,4,14.6,35062.7,6,0,0
3658465,3876,910,0,0,4.8,1161.0,7,0,0
1092787,3736,2051,2,1,3500.0,25022.0,5,3,75976282
764552,2611,2108,0,3,15543.0,82062.0,1,0,0
3457871,10343,1672,0,0,90.9,23413.3,7,0,0
6060,24,1811,2,4,840.0,24310.6,1,0,0
1562843,5313,711,2,1,5791.0,44647.7,5,7,60921382
367870,1250,1631,2,4,15300.0,26698.5,1,0,0
2908708,9635,590,0,2,4470.0,13999.7,2,2,37906074
1309374,4470,522,2,4,59100.0,51749.8,1,0,0
1052955,3601,1865,2,4,2080.0,24228.3,1,0,0
740134,2527,334,2,4,3300.0,56176.5,1,0,0
1146895,3923,369,2,4,9000.0,29352.9,1,0,0
169679,568,1686,2,4,7500.0,36311.2,1,0,0
1504294,5129,1215,0,3,16703.0,36271.2,1,0,0
898429,3063,1525,0,2,3495.0,35367.3,1,7,8035934
1008672,3445,1844,2,4,840.0,43003.8,1,0,0
3559353,883,576,0,0,146.8,34877.9,7,0,0
3600451,2122,1491,0,0,125.7,29448.3,7,0,0
730320,2496,715,0,3,2800.0,23321.6,1,0,0
215801,733,1901,0,3,48017.0,145302.6,1,0,0
1579058,5369,2104,0,3,5643.0,2664.3,1,0,0
1244596,4258,1828,1,4,16568.0,31118.6,1,0,0
741900,2533,1949,2,4,4680.0,29415.5,1,0,0
3595214,1958,1703,0,0,130.6,32353.9,7,0,0
362812,1234,498,2,1,2236.0,31966.2,5,12,71036088
472807,1609,1641,2,4,14.6,16349.2,6,0,0
764215,2609,332,2,4,29400.0,53033.5,1,0,0
105691,360,1859,2,4,19200.0,30969.3,1,0,0
3410703,11320,1192,0,3,17279.0,45060.8,1,0,0
3680713,7184,1856,0,0,106.8,22173.9,7,0,0
971339,3309,1703,2,4,14.6,27961.6,6,0,0
3331813,11065,2159,2,4,14.6,21182.4,6,0,0
850435,2896,1834,2,4,480.0,24360.4,1,0,0
390841,1329,1794,2,4,14.6,11299.5,6,0,0
373291,1271,1924,2,1,4128.0,21551.2,5,3,44934696
881591,3003,630,2,4,3100.0,23872.8,1,0,0
588881,2004,1435,0,3,36613.5,84475.3,1,0,0
809799,2760,1712,2,1,5369.0,45933.1,5,8,87346362
1876405,6353,1469,2,4,10880.0,41971.2,1,0,0
212436,721,955,0,2,3292.0,23273.1,1,11,5928922
3555853,772,484,0,0,170.6,41043.8,7,0,0
132097,443,915,2,1,463.0,19969.0,1,5,32109809
39329,127,1201,2,4,270.0,14399.0,1,0,0
3083977,10227,1169,2,4,6300.0,44210.0,1,0,0
1234496,4225,733,2,4,800.0,49787.3,1,0,0
2326250,7674,1799,2,1,1477.0,57148.0,5,10,57784575
3561553,939,1338,0,0,86.8,19188.2,7,0,0
161666,541,521,2,1,5626.0,24174.3,3,1,50762343
238859,816,1510,2,4,2800.0,38520.9,1,0,0
1019786,3482,1109,2,4,1840.0,13475.8,1,0,0
120436,404,1563,0,2,32381.0,85976.7,1,10,27661901
1575938,5357,1346,2,4,1500.0,27379.2,1,0,0
1035363,3540,1803,2,1,2565.0,29676.6,5,11,51321852
661136,2256,696,2,4,1800.0,19729.4,1,0,0
139614,467,1835,2,4,1800.0,16675.5,1,0,0
1085832,3710,824,0,3,11548.0,30208.5,1,0,0
682832,2330,1902,2,4,630.0,20707.1,1,0,0
3605873,2294,1580,0,0,128.6,20795.4,7,0,0
492183,1678,2068,2,4,14.6,25716.0,6,0,0
273277,936,1313,2,1,2780.0,17720.2,5,10,95479797
427503,1452,1478,2,4,1800.0,54235.1,1,0,0
919104,3133,528,2,1,3191.0,35106.3,5,5,62989395
1014583,3468,1560,2,1,149.0,30060.7,0,9,18880945
3548653,543,1368,0,0,61.9,12709.3,7,0,0
203262,689,1593,1,4,12386.0,26634.2,1,0,0
302359,1029,2081,2,4,2600.0,63303.0,1,0,0
2611018,8625,816,2,4,18600.0,107685.3,1,0,0
1157410,3961,1585,0,2,3464.0,14556.0,1,8,12514132
741217,2530,1592,2,1,4379.0,43712.6,0,6,76112597
1531556,5215,1733,2,4,14.6,67281.0,6,0,0
396453,1348,1926,2,4,4800.0,37066.1,1,0,0
1011446,3456,908,2,4,2600.0,20482.2,1,0,0
1114414,3806,1406,2,1,18.0,41315.7,3,10,6164783
3624554,2847,1460,0,0,175.6,44744.4,7,0,0
1911172,6473,745,0,3,7000.0,11886.5,1,0,0
3292220,10940,1500,0,3,24144.0,58214.0,1,0,0
515931,1763,1976,2,4,14.6,40273.1,6,0,0
800166,2729,1316,2,1,8733.0,29161.6,5,1,18292260
392651,1335,1320,0,3,14875.0,45743.1,1,0,0
1064203,3636,710,2,1,4744.0,35243.2,3,3,19441080
1059388,3621,2068,2,4,14.6,19059.9,6,0,0
882869,3007,2068,2,4,14.6,34314.0,6,0,0
357519,1212,1460,2,4,14.6,11936.2,6,0,0
1128774,3856,2037,2,4,14.6,12596.6,6,0,0
982567,3353,1891,2,1,414.0,19037.1,3,11,21930182
561465,1910,1951,0,3,19869.0,92053.7,1,0,0
884877,3015,1473,2,1,2130.0,14024.3,1,12,854856
478712,1631,2050,2,1,2743.0,21615.5,5,10,78712355
3488682,7454,1094,0,0,60.7,15125.8,7,0,0
2589875,8558,557,2,1,4806.5,23963.0,8,8,72949552
3598687,2061,1733,0,0,71.7,19349.1,7,0,0
3616651,2607,1764,0,0,74.1,22697.0,7,0,0
2780043,9201,1957,2,1,5103.0,66710.0,8,1,85031735
687820,2348,2098,2,4,14.6,22638.7,6,0,0
3535809,162,1460,0,0,147.0,35654.0,7,0,0
578278,1969,1016,0,3,10602.0,29536.2,1,0,0
329051,1122,1185,2,4,14.6,27389.8,6,0,0
390742,1329,1525,2,1,5081.0,30344.0,0,1,48227208
3653869,3741,2006,0,0,95.4,20621.6,7,0,0
